      6.1962e-07      2.07742e-07      4.11098e-07 0
     1.12027e-06      1.09183e-07       8.9963e-07 0
     8.81026e-07       1.5031e-07      8.44245e-07 0
     4.83249e-07      2.50371e-07      7.21269e-07 0
     5.89468e-07      2.20937e-07      3.48747e-08 0
6.377690000000001e-07      9.33493e-08      1.37906e-07 0
     1.01046e-06      1.50326e-07      6.01294e-08 0
     5.26646e-07      1.26713e-07      9.52351e-07 0
     9.11414e-07      2.13751e-07      3.16248e-07 0
     8.87462e-07      5.04897e-08      1.06188e-06 0
      1.8316e-07      1.79245e-07 7.623329999999999e-07 0
     9.09874e-07      1.32167e-07      2.29574e-07 0
     4.60423e-07      2.10155e-07      1.94606e-07 0
     2.93894e-07 9.939419999999999e-08      1.62311e-07 0
     2.83618e-07      1.85952e-07       4.4047e-08 0
     1.00981e-06      1.84745e-07      8.95773e-07 0
     1.00056e-06      1.61458e-07      5.30169e-07 0
      8.8495e-07      1.98092e-07       5.4058e-07 0
      1.1787e-06      1.46994e-07      5.04361e-07 0
     1.73828e-07      9.08575e-08      1.09577e-06 0
     1.15558e-07      2.47792e-07      1.19601e-06 0
      1.6275e-07       1.3705e-07       1.1713e-07 0
     4.51844e-07      1.54765e-07      7.47276e-07 0
      1.1553e-06 9.292279999999999e-08      3.91802e-07 0
      8.0401e-07      6.95237e-08      8.18685e-07 0
     7.53869e-07      2.47596e-07      6.86669e-07 0
       1.068e-06      4.61873e-08       6.5368e-07 0
     7.56219e-07      4.61916e-08      1.14352e-06 0
     8.43022e-07      2.09051e-07      1.63733e-08 0
     8.65972e-08      2.43804e-07      2.16112e-07 0
     4.35361e-07      6.32291e-08      4.29823e-07 0
     2.39092e-07      1.62336e-07      4.04222e-07 0
     6.59276e-07      2.14064e-07      9.28321e-07 0
     3.98073e-07      2.31601e-07      2.25867e-08 0
     5.65327e-08      1.71269e-07      6.51668e-07 0
     8.48954e-07      5.57626e-08 7.331970000000001e-07 0
      9.4978e-07      1.65362e-07      7.34666e-07 0
     1.02674e-06      7.73903e-08      3.36118e-07 0
     8.11421e-07      9.38736e-08      1.21804e-07 0
     9.70061e-07      2.54587e-07      1.03042e-06 0
6.809509999999999e-08      2.39515e-07       4.9587e-07 0
9.965859999999999e-07      1.91838e-07      4.30033e-07 0
     6.14542e-07       1.4936e-07       5.9516e-07 0
      2.0336e-07      2.26171e-07      2.02944e-07 0
     9.18144e-07 9.623169999999999e-08       6.0485e-07 0
     5.24821e-07 8.579520000000001e-08      1.90008e-07 0
      4.9125e-07      1.08993e-07      1.04517e-06 0
     3.91946e-07      8.79544e-08      7.87571e-07 0
     6.32211e-07       2.0386e-07      6.85039e-07 0
     2.91523e-07      2.44809e-07      3.56789e-07 0
     8.43369e-07      1.33244e-07      4.77204e-07 0
      5.8416e-07      5.19764e-08      7.01012e-07 0
9.924279999999999e-07      1.90779e-07      2.46332e-07 0
     4.34975e-07      1.65551e-07      4.17119e-07 0
     7.76697e-07       9.5222e-08      2.04282e-07 0
     4.34691e-07      8.25601e-08      6.23459e-07 0
      1.1249e-06      1.82258e-07      1.05704e-06 0
     3.64265e-07      1.12326e-07      4.70693e-07 0
     2.28921e-07      8.55165e-08      7.76115e-07 0
     2.22535e-07      1.59009e-07      6.83744e-07 0
     3.11221e-07      6.24648e-08       1.1709e-06 0
     7.59973e-07      2.21161e-07       9.0708e-07 0
     8.04501e-07      1.07602e-07      1.01923e-06 0
     3.39088e-07      1.27556e-07 8.825970000000001e-07 0
7.312410000000001e-08      1.73421e-07      8.83063e-07 0
     7.64787e-07      6.97532e-08      5.74744e-07 0
     6.83901e-07      1.37714e-07      1.07187e-06 0
     9.00388e-07      1.29853e-07      6.44679e-08 0
     1.07756e-06      2.23514e-07      4.47721e-09 0
     1.12315e-06      2.21148e-07      3.71558e-07 0
     2.94301e-07 7.354779999999999e-08       5.4784e-07 0
     1.35139e-07      2.18033e-07       3.3715e-07 0
      9.0839e-07      2.41748e-07      1.48842e-07 0
     1.78805e-07      2.07311e-07      4.96455e-07 0
     1.06285e-06      1.07572e-07      1.15387e-06 0
     4.61979e-07      1.59262e-07      8.69515e-07 0
     1.16157e-06 7.202589999999999e-08      6.38506e-07 0
     1.08732e-06      1.51085e-07      5.65495e-07 0
     8.16193e-07       2.4113e-07      1.05715e-06 0
     4.28343e-07      2.09859e-07       1.0838e-06 0
9.700569999999999e-07      5.63916e-08      4.17946e-07 0
     4.01891e-07      9.88848e-08      8.96931e-08 0
     1.13351e-06      1.01493e-07      1.17276e-07 0
     5.22368e-07       2.2152e-07       3.8535e-07 0
     6.35159e-07      1.04077e-07      3.90433e-07 0
     1.07681e-06      2.03452e-07       7.2621e-07 0
     5.42392e-07      1.79575e-07      8.21216e-07 0
      1.9359e-07      1.70224e-07 7.584359999999999e-09 0
     1.71207e-07      9.18315e-08 9.555020000000001e-07 0
     7.42217e-08      1.92704e-07      7.94609e-07 0
7.927269999999999e-07      1.21603e-07      6.95854e-07 0
     3.50291e-07      2.45467e-07      6.16993e-07 0
     1.18278e-06      1.95737e-07      2.59273e-07 0
     1.09198e-07      9.54491e-08      5.12476e-07 0
     9.90864e-07      8.68331e-08 9.091169999999999e-07 0
     7.43341e-07      2.13835e-07      4.78321e-07 0
     6.23846e-07      2.40625e-07      3.14881e-07 0
     5.95476e-07      1.01431e-07      4.76702e-07 0
     6.00804e-07      2.32124e-07      1.12107e-06 0
     3.49463e-08       1.9542e-07      1.17255e-06 0
     1.12542e-06      6.83662e-08      7.41192e-07 0
     3.26577e-07      1.49517e-07      6.74744e-07 0
     4.60037e-08      2.36191e-07       9.4447e-07 0
     1.43315e-07      2.23483e-07      6.95445e-07 0
     6.77825e-07      1.58982e-07      1.85245e-07 0
     2.21086e-08      7.03849e-08      2.65001e-07 0
     1.36337e-07       1.0419e-07      6.94488e-07 0
     1.02655e-06 9.287019999999999e-08 8.056800000000001e-07 0
     5.06648e-07      2.37167e-07 5.467520000000001e-07 0
     1.19373e-06 7.391249999999999e-08 9.634749999999999e-07 0
     3.61301e-07      1.19615e-07      2.70106e-07 0
     9.20024e-07       6.8878e-08      8.55104e-07 0
8.596059999999999e-07      5.23262e-08       9.4264e-07 0
     1.18822e-06      2.52131e-07      1.36416e-07 0
7.496739999999999e-08       5.2962e-08      8.03592e-07 0
     6.69564e-07      9.96934e-08      8.27751e-07 0
      5.2235e-07      4.76093e-08 7.450529999999999e-08 0
     2.64983e-07      1.53079e-07      1.10697e-06 0
     1.22971e-07      8.54721e-08       1.9918e-07 0
     1.04162e-06      2.41935e-07      1.79356e-07 0
4.819520000000001e-07      2.35441e-07 9.559489999999999e-07 0
      7.5097e-07      5.16905e-08       4.3996e-07 0
     6.26833e-07      5.54629e-08      2.33468e-07 0
     8.67646e-07      1.85913e-07      6.93024e-07 0
     2.64364e-07      5.71494e-08      9.85486e-07 0
       2.479e-07      1.51735e-07      8.68742e-07 0
     5.73556e-07      1.82189e-07       1.4668e-07 0
     6.94908e-07      1.06803e-07      2.76221e-07 0
     5.27671e-07      1.26185e-07      2.85639e-07 0
     4.38425e-07      5.26761e-08      1.72168e-08 0
     3.97831e-07       1.3041e-07      1.18835e-06 0
     4.15271e-07      1.32722e-07 9.633599999999999e-07 0
     1.00694e-06      1.72888e-07      1.09375e-06 0
     3.08858e-07      1.00915e-07      3.91425e-07 0
     3.19114e-07      4.73691e-08      3.11872e-07 0
     7.05888e-07      1.97571e-07 5.579829999999999e-07 0
     1.18654e-06      1.83826e-07        8.599e-07 0
     6.95323e-07       2.4718e-07      1.04855e-06 0
     1.60649e-07      5.85869e-08      3.76032e-07 0
     8.98472e-07      2.52349e-07      8.20339e-07 0
     6.46305e-09 7.594690000000001e-08      1.08463e-06 0
     5.73571e-08      1.44387e-07      1.03633e-06 0
     1.87247e-07       1.5717e-07      2.67479e-07 0
      7.5404e-07      2.34495e-07      1.17928e-06 0
     6.97798e-07      2.26533e-07 7.807750000000001e-08 0
     4.64761e-08      1.14529e-07       1.2318e-08 0
      2.8735e-07      2.49611e-07      1.76076e-07 0
     1.08955e-06       1.8027e-07      2.50008e-07 0
     5.11275e-07      7.58771e-08      1.14568e-06 0
     1.06313e-06      1.32547e-07      4.03457e-07 0
     7.86477e-07      2.48135e-07      2.19509e-07 0
      1.0985e-06      2.40557e-07       9.4476e-07 0
     1.69463e-07      2.38164e-07      9.25372e-07 0
     8.04013e-07      6.42165e-08      3.01122e-07 0
      7.1457e-07      7.88621e-08      9.72018e-07 0
     6.82729e-07      2.43601e-07      2.35906e-07 0
     7.77042e-07      1.37099e-07      3.85566e-07 0
8.167300000000001e-08      1.70217e-07      1.50219e-07 0
     5.22088e-07       4.7146e-08      5.31979e-07 0
     1.03159e-06      7.71629e-08      4.94365e-07 0
     3.84372e-07      2.42478e-07      7.80755e-07 0
     4.49171e-07      8.49664e-08      3.10619e-07 0
